401	Jab, Jab, Cross
402	Jab, Jab, Hook
403	Jab, Jab, Uppercut
404	Jab, Jab, Overhand
405	Jab, Jab, Elbow
406	Jab, Hook, Cross
407	Jab, Hook, Hook
408	Jab, Hook, Uppercut
409	Jab, Hook, Overhand
410	Jab, Hook, Elbow
411	Jab, Uppercut, Cross
412	Jab, Uppercut, Hook
413	Jab, Uppercut, Uppercut
414	Jab, Uppercut, Overhand
415	Jab, Uppercut, Elbow
416	Jab, Overhand, Cross
417	Jab, Overhand, Hook
418	Jab, Overhand, Uppercut
419	Jab, Overhand, Overhand
420	Jab, Overhand, Elbow
421	Jab, Elbow, Cross
422	Jab, Elbow, Hook
423	Jab, Elbow, Uppercut
424	Jab, Elbow, Overhand
425	Jab, Elbow, Elbow
426	Jab, Cross, Cross
427	Jab, Cross, Hook
428	Jab, Cross, Uppercut
429	Jab, Cross, Overhand
430	Jab, Cross, Elbow
431	Jab, Jab, Cross, Cross
432	Jab, Jab, Cross, Hook
433	Jab, Jab, Cross, Uppercut
434	Jab, Jab, Cross, Overhand
435	Jab, Jab, Cross, Elbow
436	Jab, Hook, Cross, Hook
437	Jab, Hook, Cross, Uppercut
438	Jab, Hook, Cross, Overhand
439	Jab, Hook, Cross, Elbow
440	Jab, Uppercut, Cross, Hook
441	Jab, Uppercut, Cross, Uppercut
442	Jab, Uppercut, Cross, Overhand
443	Jab, Uppercut, Cross, Elbow
444	Jab, Overhand, Cross, Hook
445	Jab, Overhand, Cross, Uppercut
446	Jab, Overhand, Cross, Overhand
447	Jab, Overhand, Cross, Elbow
448	Jab, Elbow, Cross, Hook
449	Jab, Elbow, Cross, Uppercut
450	Jab, Elbow, Cross, Overhand
451	Jab, Elbow, Cross, Elbow
452	Jab, Cross, Hook, Cross
453	Jab, Cross, Hook, Hook
454	Jab, Cross, Hook, Uppercut
455	Jab, Cross, Hook, Overhand
456	Jab, Cross, Hook, Elbow
457	Jab, Cross, Uppercut, Cross
458	Jab, Cross, Uppercut, Hook
459	Jab, Cross, Uppercut, Uppercut
460	Jab, Cross, Uppercut, Overhand
461	Jab, Cross, Uppercut, Elbow
462	Jab, Cross, Overhand, Cross
463	Jab, Cross, Overhand, Hook
464	Jab, Cross, Overhand, Uppercut
465	Jab, Cross, Overhand, Overhand
466	Jab, Cross, Overhand, Elbow
467	Jab, Cross, Elbow, Cross
468	Jab, Cross, Elbow, Hook
469	Jab, Cross, Elbow, Uppercut
470	Jab, Cross, Elbow, Overhand
471	Jab, Cross, Elbow, Elbow
472	Jab, Jab, Cross, Hook, Cross
473	Jab, Jab, Cross, Hook, Hook
474	Jab, Jab, Cross, Hook, Uppercut
475	Jab, Jab, Cross, Hook, Overhand
476	Jab, Jab, Cross, Hook, Elbow
477	Jab, Jab, Cross, Uppercut, Cross
478	Jab, Jab, Cross, Uppercut, Hook
479	Jab, Jab, Cross, Uppercut, Uppercut
480	Jab, Jab, Cross, Uppercut, Overhand
481	Jab, Jab, Cross, Uppercut, Elbow
482	Jab, Jab, Cross, Overhand, Cross
483	Jab, Jab, Cross, Overhand, Hook
484	Jab, Jab, Cross, Overhand, Uppercut
485	Jab, Jab, Cross, Overhand, Overhand
486	Jab, Jab, Cross, Overhand, Elbow
487	Jab, Jab, Cross, Elbow, Cross
488	Jab, Jab, Cross, Elbow, Hook
489	Jab, Jab, Cross, Elbow, Uppercut
490	Jab, Jab, Cross, Elbow, Overhand
491	Jab, Jab, Cross, Elbow, Elbow
492	Jab, Hook, Cross, Hook, Cross
493	Jab, Hook, Cross, Hook, Hook
494	Jab, Hook, Cross, Hook, Uppercut
495	Jab, Hook, Cross, Hook, Overhand
496	Jab, Hook, Cross, Hook, Elbow
497	Jab, Hook, Cross, Uppercut, Cross
498	Jab, Hook, Cross, Uppercut, Hook
499	Jab, Hook, Cross, Uppercut, Uppercut
500	Jab, Hook, Cross, Uppercut, Overhand
